"vin","departed_at","arrived_at","idle_time","departure_coordinates","arrival_coordinates","departure_fuel","arrival_fuel","departure_interior","arrival_interior","trip_id","estimated_distance","estimated_duration","polyline"
"WMEEJ3BA1DK660005",1448472001,1448474101,84900,"0101000020E610000024287E8CB9034440E3AAB2EF8AC054C0","0101000020E610000012F758FAD0FD434027C286A757C054C0",60,57,"GOOD","GOOD",16630,"7.0 mi","12 mins","[[[39.9829595,-83.005349],[39.9829394,-83.0046897]],[[39.9829394,-83.0046897],[39.9826629,-83.004633]],[[39.9826629,-83.004633],[39.9824907,-83.00120210000001]],[[39.9824907,-83.00120210000001],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9760152,-82.99986969999999]],[[39.9760152,-82.99986969999999],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[39.971439,-82.989375]],[[39.971439,-82.989375],[40.0281115,-82.9941063]],[[40.0281115,-82.9941063],[40.030911,-82.9941104]],[[40.030911,-82.9941104],[40.0314717,-83.007994]],[[40.0314717,-83.007994],[40.0291086,-83.0080725]],[[40.0291086,-83.0080725],[40.0291354,-83.008476]]]"
"WMEEJ3BA1EK750126",1448478301,1448479501,0,"0101000020E61000005BEB8B84B6FC43402788BA0F40C054C0","0101000020E6100000C45A7C0A80F94340B56CAD2F12C054C0",60,57,"GOOD","GOOD",17004,"1.9 mi","10 mins","[[[39.9492183,-83.00135000000002],[39.9502738,-83.0015702]],[[39.9502738,-83.0015702],[39.950269,-83.0001217]],[[39.950269,-83.0001217],[39.9714958,-83.0046337]],[[39.9714958,-83.0046337],[39.9743824,-83.0046048]],[[39.9743824,-83.0046048],[39.9744619,-83.0039388]]]"
"WMEEJ3BA1DK684045",1448374501,1448375401,6600,"0101000020E6100000C93CF207030344407C61325530C254C0","0101000020E610000024287E8CB9FF4340802BD9B111C254C0",84,81,"GOOD","GOOD",16649,"2.6 mi","9 mins","[[[39.9978583,-83.03238449999999],[39.9976918,-83.03239479999999]],[[39.9976918,-83.03239479999999],[39.9973749,-83.0266374]],[[39.9973749,-83.0266374],[40.0229651,-83.02555219999999]],[[40.0229651,-83.02555219999999],[40.0235554,-83.034198]]]"
"WMEEJ3BA1EK733164",1448391601,1448392201,0,"0101000020E610000014D044D8F0FC4340C72E51BD35C054C0","0101000020E61000001349F4328AFD434012C2A38D23C054C0",45,45,"GOOD","GOOD",16862,"0.4 mi","3 mins","[[[39.9808134,-83.002167],[39.9809141,-83.0042926]],[[39.9809141,-83.0042926],[39.9760954,-83.00331949999999]]]"
"WMEEJ3BA1EK733164",1448379901,1448381101,14400,"0101000020E6100000BBF2599E07FB4340DAACFA5C6DBF54C0","0101000020E610000037548CF337F94340E4141DC9E5BF54C0",48,48,"GOOD","GOOD",16859,"1.5 mi","7 mins","[[[39.9470369,-82.9984035],[39.9471208,-82.99770509999999]],[[39.9471208,-82.99770509999999],[39.9525623,-82.9987739]],[[39.9525623,-82.9987739],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.9606443,-82.995832]],[[39.9606443,-82.995832],[39.9612001,-82.991056]]]"
"WMEEJ3BA1EK750126",1448372701,1448374201,1200,"0101000020E6100000E1B4E0455F014440A054FB743CC054C0","0101000020E6100000EC17EC866DFF43403B70CE88D2C054C0",66,66,"GOOD","GOOD",16998,"1.8 mi","9 mins","[[[39.99548530000001,-83.0128529],[39.9954551,-83.0121384]],[[39.9954551,-83.0121384],[39.9942863,-83.0122174]],[[39.9942863,-83.0122174],[39.9940977,-83.0068864]],[[39.9940977,-83.0068864],[39.9957386,-83.0072069]],[[39.9957386,-83.0072069],[39.9956263,-83.0040132]],[[39.9956263,-83.0040132],[40.0105935,-83.0025436]],[[40.0105935,-83.0025436],[40.0106525,-83.0036984]]]"
"WMEEJ3BA1DK684272",1448307001,1448307601,18300,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E6100000C971A774B0FE43405C2041F163C054C0",18,15,"GOOD","GOOD",16653,"1.3 mi","8 mins","[[[39.989767,-83.0060278],[40.0037277,-83.00884429999999]],[[40.0037277,-83.00884429999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA1DK658917",1448309401,1448310901,0,"0101000020E6100000B0389CF9D5F843402849D74CBEBF54C0","0101000020E61000003F8C101E6DFC43404A41B79734C054C0",100,100,"GOOD","GOOD",16606,"2.4 mi","12 mins","[[[39.9720789,-83.00321799999999],[39.9722819,-83.0032656]],[[39.9722819,-83.0032656],[39.9723478,-83.0046172]],[[39.9723478,-83.0046172],[39.9714958,-83.0046337]],[[39.9714958,-83.0046337],[39.968813,-83.00374049999999]],[[39.968813,-83.00374049999999],[39.96900189999999,-83.0022534]],[[39.96900189999999,-83.0022534],[39.9676038,-83.0016778]],[[39.9676038,-83.0016778],[39.9679165,-82.9990011]],[[39.9679165,-82.9990011],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9441892,-82.99444330000001]],[[39.9441892,-82.99444330000001],[39.9439791,-82.99597849999999]]]"
"WMEEJ3BA1EK733164",1448389201,1448390101,8100,"0101000020E610000037548CF337F94340E4141DC9E5BF54C0","0101000020E6100000C898BB9690FB4340F7E978CC40BF54C0",48,48,"GOOD","GOOD",16860,"1.9 mi","9 mins","[[[39.9653798,-82.9883356],[39.9651462,-82.9902834]],[[39.9651462,-82.9902834],[39.9634749,-82.9899214]],[[39.9634749,-82.9899214],[39.9625243,-82.9979602]],[[39.9625243,-82.9979602],[39.9537851,-82.9962759]],[[39.9537851,-82.9962759],[39.9534661,-82.998944]],[[39.9534661,-82.998944],[39.9471208,-82.99770509999999]],[[39.9471208,-82.99770509999999],[39.9470369,-82.9984035]]]"
"WMEEJ3BA1EK750126",1448366401,1448371501,44700,"0101000020E610000036AB3E575B014440111956F146C054C0","0101000020E6100000E1B4E0455F014440A054FB743CC054C0",69,66,"GOOD","GOOD",16997,"174 ft","1 min","[[[40.0106525,-83.0036984],[40.0106979,-83.0043178]]]"
"WMEEJ3BA1DK684272",1448308201,1448308801,600,"0101000020E6100000C971A774B0FE43405C2041F163C054C0","0101000020E6100000EBE2361AC0FF4340DB8AFD65F7C054C0",15,15,"GOOD","GOOD",16654,"1.0 mi","6 mins","[[[39.9980386,-83.0151825],[39.9904334,-83.0136948]],[[39.9904334,-83.0136948],[39.9902047,-83.00609999999999]],[[39.9902047,-83.00609999999999],[39.989767,-83.0060278]]]"
"WMEEJ3BA1DK684045",1448481901,1448484601,82800,"0101000020E61000000490DAC4C9FD434024B4E55C8AC154C0","0101000020E61000008D7F9F71E1F8434088F4DBD781BF54C0",81,78,"GOOD","GOOD",16651,"5.2 mi","11 mins","[[[39.9444212,-82.9923079],[39.9438492,-82.99707219999999]],[[39.9438492,-82.99707219999999],[39.939653,-82.9962565]],[[39.939653,-82.9962565],[39.9395369,-83.0092436]],[[39.9395369,-83.0092436],[39.9458225,-83.0137338]],[[39.9458225,-83.0137338],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[39.9745656,-83.0211952]],[[39.9745656,-83.0211952],[39.9741761,-83.01837359999999]],[[39.9741761,-83.01837359999999],[39.9742541,-83.0219103]],[[39.9742541,-83.0219103],[39.9841719,-83.02259959999999]],[[39.9841719,-83.02259959999999],[39.9842484,-83.0243234]],[[39.9842484,-83.0243234],[39.9841705,-83.0243193]],[[39.9841705,-83.0243193],[39.9834668,-83.02431709999999]]]"
"WMEEJ3BA1DK660473",1448395501,1448398201,2400,"0101000020E6100000FDF675E09CF94340FE43FAEDEBBE54C0","0101000020E61000001F11532289FA4340CE1951DA1BC054C0",84,84,"GOOD","GOOD",16642,"1.5 mi","7 mins","[[[39.9572419,-83.0016867],[39.9572683,-83.0014937]],[[39.9572683,-83.0014937],[39.9559243,-83.0012613]],[[39.9559243,-83.0012613],[39.9564674,-82.99679809999999]],[[39.9564674,-82.99679809999999],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9521448,-82.982508]],[[39.9521448,-82.982508],[39.9500545,-82.9825099]],[[39.9500545,-82.9825099],[39.9500892,-82.98315099999999]]]"
"WMEEJ3BA1EK752247",1448287201,1448292001,49500,"0101000020E61000004EB4AB90F20344405131CEDF84C054C0","0101000020E6100000C1CAA145B6034440158C4AEA04C054C0",54,51,"GOOD","GOOD",17009,"0.6 mi","3 mins","[[[40.0290585,-83.0003115],[40.02890960000001,-83.0012441]],[[40.02890960000001,-83.0012441],[40.0313494,-83.0010367]],[[40.0313494,-83.0010367],[40.0314717,-83.007994]],[[40.0314717,-83.007994],[40.0308381,-83.008014]]]"
"WMEEJ3BA1DK684272",1448327701,1448329201,12000,"0101000020E61000008D45D3D9C90044405EF415A419C154C0","0101000020E610000009FEB7921D034440D925AAB706C254C0",100,100,"GOOD","GOOD",16657,"1.9 mi","7 mins","[[[40.0243341,-83.03166039999999],[40.02407830000001,-83.0260696]],[[40.02407830000001,-83.0260696],[40.0066239,-83.0234036]],[[40.0066239,-83.0234036],[40.0064076,-83.0191451]],[[40.0064076,-83.0191451],[40.00596729999999,-83.01918069999999]],[[40.00596729999999,-83.01918069999999],[40.005876,-83.01895859999999]],[[40.005876,-83.01895859999999],[40.0061137,-83.0171988]]]"
"WMEEJ3BA1EK750126",1448319601,1448321701,300,"0101000020E6100000ECFA05BB61FF43406DFFCA4A93C054C0","0101000020E610000036AB3E575B014440111956F146C054C0",69,69,"GOOD","GOOD",16996,"1.5 mi","7 mins","[[[40.0106979,-83.0043178],[40.0105935,-83.0025436]],[[40.0105935,-83.0025436],[39.9956263,-83.0040132]],[[39.9956263,-83.0040132],[39.9957386,-83.0072069]],[[39.9957386,-83.0072069],[39.9952599,-83.0071147]],[[39.9952599,-83.0071147],[39.9953452,-83.0088748]],[[39.9953452,-83.0088748],[39.9947563,-83.0089021]],[[39.9947563,-83.0089021],[39.9947654,-83.00909829999999]],[[39.9947654,-83.00909829999999],[39.9951732,-83.0090709]]]"
"WMEEJ3BA1EK733164",1448348402,1448349001,35101,"0101000020E6100000A2D11DC4CEFC434071E6577380BE54C0","0101000020E61000008C4AEA0434FD434075594C6C3EC054C0",51,51,"GOOD","GOOD",16856,"2.3 mi","7 mins","[[[39.9781589,-83.00374],[39.9779129,-83.0036867]],[[39.9779129,-83.0036867],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9760152,-82.99986969999999]],[[39.9760152,-82.99986969999999],[39.9742012,-82.9937447]],[[39.9742012,-82.9937447],[39.9715066,-82.9903176]],[[39.9715066,-82.9903176],[39.9722791,-82.990237]],[[39.9722791,-82.990237],[39.9752276,-82.98359409999999]],[[39.9752276,-82.98359409999999],[39.9767001,-82.98044139999999]],[[39.9767001,-82.98044139999999],[39.973875,-82.98068529999999]],[[39.973875,-82.98068529999999],[39.9736953,-82.9767375]],[[39.9736953,-82.9767375],[39.9750619,-82.9766325]]]"
"WMEEJ3BA1EK752748",1448323201,1448325001,8400,"0101000020E6100000EBAD81AD120044401CB1169F02C054C0","0101000020E61000000586AC6EF5F8434054573ECBF3BE54C0",48,45,"GOOD","GOOD",17029,"5.2 mi","11 mins","[[[39.9449936,-82.9836297],[39.9449621,-82.9828983]],[[39.9449621,-82.9828983],[39.95745549999999,-82.9820428]],[[39.95745549999999,-82.9820428],[39.9589885,-82.98253419999999]],[[39.9589885,-82.98253419999999],[39.9628224,-82.9826626]],[[39.9628224,-82.9826626],[39.99760690000001,-82.98462769999999]],[[39.99760690000001,-82.98462769999999],[40.0007071,-82.983963]],[[40.0007071,-82.983963],[40.0014353,-83.00104379999999]],[[40.0014353,-83.00104379999999],[40.000575,-83.0011007]],[[40.000575,-83.0011007],[40.0005283,-83.0001635]]]"
"WMEEJ3BA1EK733164",1448309101,1448311801,22800,"0101000020E6100000C7293A92CBF74340E8305F5E80BF54C0","0101000020E61000007311DF8959FB43401990BDDEFDBF54C0",54,54,"GOOD","GOOD",16854,"2.4 mi","10 mins","[[[39.96370700000001,-82.9998775],[39.9638988,-82.998238]],[[39.9638988,-82.998238],[39.9537851,-82.9962759]],[[39.9537851,-82.9962759],[39.9534661,-82.998944]],[[39.9534661,-82.998944],[39.9368561,-82.99607139999999]],[[39.9368561,-82.99607139999999],[39.9367164,-82.9925234]],[[39.9367164,-82.9925234],[39.93588829999999,-82.9925808]],[[39.93588829999999,-82.9925808],[39.9358767,-82.9922113]]]"
"WMEEJ3BA1EK733164",1448312402,1448313301,601,"0101000020E61000007311DF8959FB43401990BDDEFDBF54C0","0101000020E6100000A2D11DC4CEFC434071E6577380BE54C0",54,51,"GOOD","GOOD",16855,"2.0 mi","9 mins","[[[39.9750619,-82.9766325],[39.9736953,-82.9767375]],[[39.9736953,-82.9767375],[39.973875,-82.98068529999999]],[[39.973875,-82.98068529999999],[39.9706487,-82.9807739]],[[39.9706487,-82.9807739],[39.9687863,-82.9820009]],[[39.9687863,-82.9820009],[39.966283,-83.001429]],[[39.966283,-83.001429],[39.9636442,-83.0009185]],[[39.9636442,-83.0009185],[39.96370700000001,-82.9998775]]]"
"WMEEJ3BA1DK684272",1448460601,1448461201,131400,"0101000020E610000009FEB7921D034440D925AAB706C254C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",100,100,"GOOD","GOOD",16658,"1.9 mi","7 mins","[[[40.0061137,-83.0171988],[40.005876,-83.01895859999999]],[[40.005876,-83.01895859999999],[40.00596729999999,-83.01918069999999]],[[40.00596729999999,-83.01918069999999],[40.0064076,-83.0191451]],[[40.0064076,-83.0191451],[40.0065756,-83.02302929999999]],[[40.0065756,-83.02302929999999],[40.0241027,-83.0259258]],[[40.0241027,-83.0259258],[40.0243341,-83.03166039999999]]]"
"WMEEJ3BA1DK660005",1448372101,1448373301,134400,"0101000020E6100000F224E99AC9034440D53E1D8F19C054C0","0101000020E6100000C87BD5CA84FB434047E6913F18BE54C0",69,63,"GOOD","GOOD",16628,"6.1 mi","10 mins","[[[39.9649933,-82.9702798],[39.9646889,-82.970314]],[[39.9646889,-82.970314],[39.9644294,-82.9725043]],[[39.9644294,-82.9725043],[39.9654323,-82.9724109]],[[39.9654323,-82.9724109],[39.9643102,-82.9825408]],[[39.9643102,-82.9825408],[39.9670912,-82.9833069]],[[39.9670912,-82.9833069],[40.0281115,-82.9941063]],[[40.0281115,-82.9941063],[40.030911,-82.9941104]],[[40.030911,-82.9941104],[40.0313494,-83.0010367]],[[40.0313494,-83.0010367],[40.029603,-83.001188]],[[40.029603,-83.001188],[40.029603,-83.0015607]]]"
"WMEEJ3BA1EK752748",1448279701,1448280901,42000,"0101000020E610000093C6681D55FD4340EE77280AF4BF54C0","0101000020E61000008CF84ECC7AFD43409981CAF8F7BF54C0",54,51,"GOOD","GOOD",17023,"427 ft","1 min","[[[39.9803077,-82.99953049999999],[39.9791574,-82.9992906]]]"
"WMEEJ3BA1EK752748",1448286301,1448287501,5400,"0101000020E61000008CF84ECC7AFD43409981CAF8F7BF54C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",51,51,"GOOD","GOOD",17024,"2.4 mi","11 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.0013438,-83.0104573]],[[40.0013438,-83.0104573],[39.9969214,-83.0095091]],[[39.9969214,-83.0095091],[39.9965604,-83.0013809]],[[39.9965604,-83.0013809],[39.9807302,-83.000857]],[[39.9807302,-83.000857],[39.9806893,-82.9995963]],[[39.9806893,-82.9995963],[39.9803077,-82.99953049999999]]]"
"WMEEJ3BA1EK750126",1448404201,1448406001,8700,"0101000020E610000076543541D4FD43406EDDCD531DC254C0","0101000020E61000005EBA490C02FB43403BAA9A20EABE54C0",63,60,"GOOD","GOOD",17002,"5.4 mi","10 mins","[[[39.9610059,-82.9829738],[39.9579695,-82.9834886]],[[39.9579695,-82.9834886],[39.9578522,-82.9846944]],[[39.9578522,-82.9846944],[39.9551504,-82.9843159]],[[39.9551504,-82.9843159],[39.95261720000001,-83.0112753]],[[39.95261720000001,-83.0112753],[39.9522161,-83.01281490000001]],[[39.9522161,-83.01281490000001],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[39.9745656,-83.0211952]],[[39.9745656,-83.0211952],[39.9741761,-83.01837359999999]],[[39.9741761,-83.01837359999999],[39.9743962,-83.02905790000001]],[[39.9743962,-83.02905790000001],[39.9818771,-83.0335669]],[[39.9818771,-83.0335669],[39.9830403,-83.0330541]]]"
"WMEEJ3BA1EK752748",1448292001,1448292901,4500,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E610000025AFCE3120FB43404FE960FD9FBF54C0",51,51,"GOOD","UNACCEPTABLE",17025,"3.9 mi","15 mins","[[[39.9619203,-82.9941369],[39.9629631,-82.99437259999999]],[[39.9629631,-82.99437259999999],[39.96272099999999,-82.996245]],[[39.96272099999999,-82.996245],[39.99960189999999,-82.9987395]],[[39.99960189999999,-82.9987395],[40.0000721,-83.0080546]],[[40.0000721,-83.0080546],[40.0037277,-83.00884429999999]],[[40.0037277,-83.00884429999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA1DK658996",1448373901,1448376001,2400,"0101000020E61000004C6C3EAE0D01444083FA96395DC054C0","0101000020E61000006BD44334BAFF4340E674594C6CC054C0",21,18,"GOOD","GOOD",16619,"1.2 mi","6 mins","[[[39.9978253,-83.0066137],[39.997692,-83.0038773]],[[39.997692,-83.0038773],[40.0087986,-83.00267459999999]],[[40.0087986,-83.00267459999999],[40.0089847,-83.0064548]],[[40.0089847,-83.0064548],[40.0082203,-83.0065089]],[[40.0082203,-83.0065089],[40.0081859,-83.0056942]]]"
"WMEEJ3BA1EK750126",1448476801,1448478301,70800,"0101000020E61000005EBA490C02FB43403BAA9A20EABE54C0","0101000020E61000005BEB8B84B6FC43402788BA0F40C054C0",60,60,"GOOD","GOOD",17003,"3.4 mi","7 mins","[[[39.9744619,-83.0039388],[39.9743824,-83.0046048]],[[39.9743824,-83.0046048],[39.97362820000001,-83.0045279]],[[39.97362820000001,-83.0045279],[39.9738987,-83.0103614]],[[39.9738987,-83.0103614],[39.9724954,-83.00949109999999]],[[39.9724954,-83.00949109999999],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.9733262,-83.0049039]],[[39.9733262,-83.0049039],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[39.971439,-82.989375]],[[39.971439,-82.989375],[39.9714077,-82.987214]],[[39.9714077,-82.987214],[39.9647785,-82.98325469999999]],[[39.9647785,-82.98325469999999],[39.9603788,-82.98272779999999]],[[39.9603788,-82.98272779999999],[39.9570903,-82.9846116]],[[39.9570903,-82.9846116],[39.9579695,-82.9834886]],[[39.9579695,-82.9834886],[39.9610059,-82.9829738]]]"
"WMEEJ3BA1DK658917",1448280301,1448280901,42600,"0101000020E610000057CF49EF1B034440DD0C37E0F3BF54C0","0101000020E61000009E98F56228FB43409EEFA7C64BBF54C0",100,100,"GOOD","GOOD",16603,"5.2 mi","9 mins","[[[39.9621917,-82.9890042],[39.9630792,-82.98165379999999]],[[39.9630792,-82.98165379999999],[39.9643818,-82.9816498]],[[39.9643818,-82.9816498],[39.9643102,-82.9825408]],[[39.9643102,-82.9825408],[39.9670912,-82.9833069]],[[39.9670912,-82.9833069],[40.0208955,-82.9950157]],[[40.0208955,-82.9950157],[40.023165,-82.9943141]],[[40.023165,-82.9943141],[40.0241237,-82.99433239999999]],[[40.0241237,-82.99433239999999],[40.0243037,-82.999259]]]"
"WMEEJ3BA1EK752748",1448301901,1448302801,9000,"0101000020E610000025AFCE3120FB43404FE960FD9FBF54C0","0101000020E610000014B35E0CE5F84340210725CCB4BF54C0",51,48,"UNACCEPTABLE","GOOD",17026,"1.4 mi","6 mins","[[[39.944496,-82.99542799999999],[39.9448814,-82.99550789999999]],[[39.9448814,-82.99550789999999],[39.9449816,-82.9945955]],[[39.9449816,-82.9945955],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.9606443,-82.995832]],[[39.9606443,-82.995832],[39.9608804,-82.9939362]],[[39.9608804,-82.9939362],[39.9619203,-82.9941369]]]"
"WMEEJ3BA1DK658996",1448380201,1448382901,4200,"0101000020E61000006BD44334BAFF4340E674594C6CC054C0","0101000020E61000000B410E4A98094440FFEC478AC8C454C0",18,15,"GOOD","GOOD",16620,"9.1 mi","22 mins","[[[40.074968,-83.07473949999999],[40.0749602,-83.0745031]],[[40.0749602,-83.0745031],[40.0748316,-83.0744967]],[[40.0748316,-83.0744967],[40.0747285,-83.0745373]],[[40.0747285,-83.0745373],[40.073039,-83.07561240000001]],[[40.073039,-83.07561240000001],[40.0719932,-83.05592419999999]],[[40.0719932,-83.05592419999999],[40.0637528,-83.05694369999999]],[[40.0637528,-83.05694369999999],[40.0630037,-83.0361349]],[[40.0630037,-83.0361349],[40.0109094,-83.03192]],[[40.0109094,-83.03192],[40.0064862,-83.0313797]],[[40.0064862,-83.0313797],[40.0060448,-83.0092378]],[[40.0060448,-83.0092378],[40.0000721,-83.0080546]],[[40.0000721,-83.0080546],[40.0000429,-83.00721999999999]],[[40.0000429,-83.00721999999999],[39.997834,-83.006793]],[[39.997834,-83.006793],[39.9978253,-83.0066137]]]"
"WMEEJ3BA1EK750126",1448382601,1448384101,8400,"0101000020E6100000EC17EC866DFF43403B70CE88D2C054C0","0101000020E61000006CEC12D55BFB4340F9BD4D7FF6BF54C0",66,63,"GOOD","GOOD",16999,"3.1 mi","13 mins","[[[39.9637613,-82.99942430000002],[39.9640844,-82.99650419999999]],[[39.9640844,-82.99650419999999],[39.9868703,-82.999566]],[[39.9868703,-82.999566],[39.98741,-83.01307039999999]],[[39.98741,-83.01307039999999],[39.9955125,-83.014695]],[[39.9955125,-83.014695],[39.99548530000001,-83.0128529]]]"
"WMEEJ3BA1EK752748",1448375401,1448376301,50400,"0101000020E61000000586AC6EF5F8434054573ECBF3BE54C0","0101000020E61000005070B1A206FB4340AEB6627FD9BF54C0",45,45,"GOOD","GOOD",17030,"1.8 mi","7 mins","[[[39.96110700000001,-82.9976811],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9521448,-82.982508]],[[39.9521448,-82.982508],[39.9449621,-82.9828983]],[[39.9449621,-82.9828983],[39.9449936,-82.9836297]]]"
"WMEEJ3BA1DK658917",1448301001,1448301901,20100,"0101000020E61000009E98F56228FB43409EEFA7C64BBF54C0","0101000020E6100000EB39E97DE3FB43408716D9CEF7BF54C0",100,100,"GOOD","GOOD",16604,"1.0 mi","4 mins","[[[39.9678567,-82.9994952],[39.9679165,-82.9990011]],[[39.9679165,-82.9990011],[39.9625243,-82.9979602]],[[39.9625243,-82.9979602],[39.963589,-82.98889419999999]],[[39.963589,-82.98889419999999],[39.9622334,-82.9886404]],[[39.9622334,-82.9886404],[39.9621917,-82.9890042]]]"
"WMEEJ3BA1EK752748",1448305201,1448306101,2400,"0101000020E610000014B35E0CE5F84340210725CCB4BF54C0","0101000020E610000033DC80CF0FFB4340CB10C7BAB8BF54C0",48,48,"GOOD","GOOD",17027,"1.4 mi","6 mins","[[[39.9614288,-82.9956516],[39.961487,-82.99512089999999]],[[39.961487,-82.99512089999999],[39.9607478,-82.99499399999999]],[[39.9607478,-82.99499399999999],[39.9604655,-82.997553]],[[39.9604655,-82.997553],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9449816,-82.9945955]],[[39.9449816,-82.9945955],[39.9448814,-82.99550789999999]],[[39.9448814,-82.99550789999999],[39.944496,-82.99542799999999]]]"
